X,Y,CCN,REPORT_DAT,SHIFT,METHOD,OFFENSE,BLOCK,XBLOCK,YBLOCK,WARD,ANC,DISTRICT,PSA,NEIGHBORHOOD_CLUSTER,BLOCK_GROUP,CENSUS_TRACT,VOTING_PRECINCT,LATITUDE,LONGITUDE,BID,START_DATE,END_DATE,OBJECTID,OCTO_RECORD_ID
-76.9785508743842,38.9202354839764,23424134,2023/10/27 22:22:32+00,EVENING,OTHERS,THEFT/OTHER,1800 - 1858 BLOCK OF ADAMS STREET NE,401860.25,139150.96,5,5C,5,505,Cluster 22,011100 3,011100,Precinct 72,38.9202276909,-76.9785485963,,2023/09/09 01:45:00+00,2023/09/09 03:45:00+00,431687179,
-77.0312191260118,38.9397455535606,23424163,2023/10/29 14:02:23+00,DAY,OTHERS,THEFT/OTHER,1300 - 1399 BLOCK OF SHEPHERD STREET NW,397293.64,141316.99,4,4C,4,404,Cluster 18,002504 1,002504,Precinct 47,38.9397377585,-77.0312168303,,2023/09/24 15:00:00+00,2023/09/24 17:00:00+00,431687180,
-77.0514383463016,38.8981092875532,23424473,2023/11/08 16:22:24+00,DAY,OTHERS,THEFT/OTHER,600 - 699 BLOCK OF 24TH STREET NW,395538.12,136695.81,2,2A,2,207,Cluster 5,005602 2,005602,Precinct 3,38.8981015017,-77.0514360469,,2023/10/22 17:00:00+00,2023/10/22 23:00:00+00,431687181,
-76.9971592889955,38.920940787739,23424507,2023/11/09 12:02:06+00,DAY,OTHERS,THEFT/OTHER,500 - 799 BLOCK OF RHODE ISLAND AVENUE NE,400246.54,139229.04,5,5F,5,502,Cluster 21,009204 2,009204,Precinct 74,38.9209329952,-76.9971570051,,2023/10/21 03:47:00+00,2023/10/21 06:56:00+00,431687182,
-77.0735684338399,38.9596917106029,23424569,2023/11/09 22:42:15+00,EVENING,OTHERS,THEFT/OTHER,3742 - 3799 BLOCK OF JOCELYN STREET NW,393623.93,143533.3,3,3/4G,2,201,Cluster 10,001100 1,001100,Precinct 32,38.9596839131,-77.0735661237,,2023/10/03 22:00:00+00,2023/10/04 15:30:00+00,431687183,
-77.0345593328975,38.9100253557788,23424692,2023/11/14 11:42:21+00,MIDNIGHT,OTHERS,THEFT/OTHER,1500 - 1523 BLOCK OF 15TH STREET NW,397002.81,138017.9,2,2F,2,208,Cluster 7,005202 1,005202,Precinct 16,38.9100175668,-77.034557038,,2023/10/28 20:00:00+00,2023/10/28 21:15:00+00,431687184,
-77.0074763742539,38.9056501893115,23424715,2023/11/15 10:42:10+00,MIDNIGHT,OTHERS,THEFT/OTHER,1 - 99 BLOCK OF M STREET NE,399351.72,137531.68,6,6E,5,501,Cluster 25,010601 1,010601,Precinct 144,38.9056424003,-77.007474088,NOMA,2023/10/29 03:20:00+00,2023/11/01 16:20:00+00,431687185,
-77.038667314677,38.9147472316423,23174647,2023/10/23 19:28:46+00,EVENING,OTHERS,THEFT F/AUTO,1810 - 1828 BLOCK OF NEW HAMPSHIRE AVENUE NW,396646.74,138542.21,2,2B,3,301,Cluster 6,004201 3,004201,Precinct 141,38.9147394419,-77.0386650182,,2023/10/23 11:30:00+00,2023/10/23 17:00:00+00,431687506,
-77.0874392490224,38.9547126590928,23174739,2023/10/23 22:32:10+00,EVENING,OTHERS,THEFT F/AUTO,4400 - 4499 BLOCK OF FESSENDEN STREET NW,392421.2,142981.64,3,3E,2,202,Cluster 11,001004 2,001004,Precinct 31,38.9547048631,-77.0874369349,,2023/10/23 20:40:00+00,2023/10/23 20:45:00+00,431687507,
-77.0058662803416,38.8755663617471,23175218,2023/11/01 00:53:40+00,EVENING,OTHERS,THEFT/OTHER,1200 - 1299 BLOCK OF 1ST STREET SE,399491.16,134192.13,8,8F,1,106,Cluster 27,007201 1,007201,Precinct 131,38.8755585787,-77.0058639965,CAPITOL RIVERFRONT,2023/10/24 20:12:00+00,2023/10/24 20:37:00+00,431687508,
-76.9674601969901,38.8758815043404,23175715,2023/10/25 21:24:51+00,EVENING,OTHERS,SEX ABUSE,2900 - 2999 BLOCK OF NASH PLACE SE,402823.78,134227.6,7,7B,6,605,Cluster 34,007709 1,007709,Precinct 111,38.8758737198,-76.9674579251,,2023/10/25 14:30:00+00,2023/10/25 15:30:00+00,431687509,
-77.0199015373033,38.9147838245466,23175821,2023/10/25 20:47:04+00,EVENING,OTHERS,THEFT F/AUTO,1800 - 1841 BLOCK OF 6TH STREET NW,398274.22,138545.75,2,2G,3,306,Cluster 3,004801 2,004801,Precinct 21,38.9147760341,-77.0198992467,,2023/10/21 23:30:00+00,2023/10/22 02:23:00+00,431687510,
-77.0266091529734,38.9312791606845,23175978,2023/10/26 02:12:06+00,EVENING,GUN,ROBBERY,3300 - 3399 BLOCK OF SHERMAN AVENUE NW,397693.03,140377.02,1,1A,3,302,Cluster 2,003100 2,003100,Precinct 38,38.9312713672,-77.0266068592,,2023/10/25 23:55:00+00,2023/10/26 00:00:00+00,431687511,
-77.0052331191065,38.9632728203908,23176086,2023/10/26 06:34:58+00,MIDNIGHT,OTHERS,THEFT/OTHER,100 - 199 BLOCK OF WALTMAN PLACE NE,399546.66,143928.28,4,4B,4,406,Cluster 19,009505 2,009505,Precinct 64,38.9632650196,-77.0052308301,,2023/10/26 03:12:00+00,2023/10/26 05:07:00+00,431687512,
-76.9522198235555,38.8636792805722,23176260,2023/10/26 16:47:45+00,DAY,OTHERS,MOTOR VEHICLE THEFT,2021 - 2199 BLOCK OF 38TH STREET SE,404146.944385801,132873.644696737,7,7B,6,606,Cluster 35,007603 1,007603,Precinct 110,38.8636714979,-76.9522175573,,2023/10/25 18:00:00+00,2023/10/26 15:43:00+00,431687513,
-77.0731098890133,38.9606742590212,23176864,2023/10/27 16:57:02+00,DAY,OTHERS,THEFT F/AUTO,5320 - 5399 BLOCK OF CONNECTICUT AVENUE NW,393663.76,143642.34,3,3/4G,2,201,Cluster 10,001402 3,001402,Precinct 50,38.9606664613,-77.073107579,,2023/10/27 14:40:00+00,2023/10/27 14:45:00+00,431687514,
-76.9476497764775,38.8966636721616,23176966,2023/10/28 00:29:10+00,EVENING,OTHERS,THEFT F/AUTO,4000 - 4121 BLOCK OF MINNESOTA AVENUE NE,404541.47,136535.38,7,7F,6,602,Cluster 30,007803 1,007803,Precinct 99,38.8966558827,-76.9476475094,,2023/10/25 23:00:00+00,2023/10/27 14:00:00+00,431687515,
-76.9900584303602,38.85847262438,23177135,2023/10/28 04:49:28+00,MIDNIGHT,OTHERS,BURGLARY,2627 - 2699 BLOCK OF STANTON ROAD SE,400863.07,132294.63,8,8B,7,703,Cluster 37,007406 1,007406,Precinct 118,38.8584648442,-76.9900561524,,2023/10/27 10:30:00+00,2023/10/27 14:00:00+00,431687516,
-77.0011708433041,38.9528433461483,23177590,2023/10/28 21:47:52+00,EVENING,OTHERS,THEFT/OTHER,5100 - 5198 BLOCK OF 3RD STREET NE,399898.71,142770.5,5,5A,4,406,Cluster 19,009508 3,009508,Precinct 66,38.9528355473,-77.0011685562,,2023/10/28 21:17:00+00,2023/10/28 21:46:00+00,431687517,
-77.0143271515773,38.9748456692839,23177987,2023/10/29 15:29:57+00,DAY,OTHERS,THEFT/OTHER,100 - 199 BLOCK OF CARROLL STREET NW,398758.71,145213.06,4,4B,4,401,Cluster 17,001702 2,001702,Precinct 63,38.9748378665,-77.014324859,,2023/10/29 14:37:00+00,,431687518,
-77.029709945529,38.9281438814268,23177109,2023/10/28 00:10:24+00,EVENING,OTHERS,BURGLARY,3000 - 3099 BLOCK OF 13TH STREET NW,397424.06,140029.06,1,1A,3,302,Cluster 2,003000 2,003000,Precinct 39,38.9281360887,-77.029707651,,2023/10/27 22:23:00+00,2023/10/27 22:38:00+00,431687522,
-76.9792300081762,38.8452388003114,23177197,2023/11/01 12:41:01+00,DAY,OTHERS,MOTOR VEHICLE THEFT,3400 - 3498 BLOCK OF STANTON ROAD SE,401803.25,130825.74,8,8E,7,704,Cluster 38,007409 3,007409,Precinct 116,38.8452310224,-76.9792277344,,2023/10/28 01:11:00+00,2023/10/28 04:31:00+00,431687523,
-76.9939565719404,38.9514922253272,23177301,2023/10/28 07:22:48+00,MIDNIGHT,OTHERS,MOTOR VEHICLE THEFT,5026 - 5099 BLOCK OF 8TH STREET NE,400524.05,142620.53,5,5A,4,405,Cluster 20,009509 1,009509,Precinct 66,38.9514844265,-76.9939542871,,2023/10/28 05:46:00+00,2023/10/28 06:45:00+00,431687524,
-77.0121542649494,38.9175626071276,23177996,2023/10/29 17:14:38+00,DAY,OTHERS,MOTOR VEHICLE THEFT,2000 - 2099 BLOCK OF 1ST STREET NW,398946.15,138854.1,5,5E,3,306,Cluster 21,003301 2,003301,Precinct 135,38.9175548158,-77.0121519766,,2023/10/29 02:30:00+00,2023/10/29 12:42:00+00,431687525,
-76.9874094676144,38.8973409815952,23178204,2023/10/30 01:32:58+00,EVENING,GUN,ROBBERY,1300 - 1367 BLOCK OF F STREET NE,401092.39,136609.34,6,6A,1,104,Cluster 25,008001 2,008001,Precinct 81,38.8973331935,-76.9874071882,,2023/10/29 23:18:00+00,,431687526,
-76.9887605539069,38.8671325696031,23178487,2023/10/30 15:14:34+00,DAY,OTHERS,BURGLARY,1900 - 1999 BLOCK OF MARTIN LUTHER KING JR AVENUE SE,400975.6,133255.96,8,8A,7,701,Cluster 28,007503 1,007503,Precinct 114,38.8671247876,-76.9887582759,ANACOSTIA,2023/10/29 18:00:00+00,2023/10/30 13:00:00+00,431687527,
-77.0105976711612,38.9213106737553,23178547,2023/10/31 09:41:33+00,MIDNIGHT,OTHERS,MOTOR VEHICLE THEFT,1 - 99 BLOCK OF BRYANT STREET NW,399081.19,139270.15,5,5E,3,306,Cluster 21,003301 1,003301,Precinct 135,38.9213028817,-77.010595383,,2023/10/28 08:19:00+00,2023/10/29 06:19:00+00,431687528,
-77.0296259896042,38.9159371725967,23178719,2023/10/30 21:49:18+00,EVENING,OTHERS,THEFT F/AUTO,1900 - 1917 BLOCK OF 13TH STREET NW,397430.9,138674.01,1,1B,3,305,Cluster 3,004402 1,004402,Precinct 22,38.9159293823,-77.0296236959,,2023/10/19 22:00:00+00,2023/10/20 01:00:00+00,431687529,
-77.0629369410174,38.976878082918,23178834,2023/10/31 01:15:02+00,EVENING,OTHERS,THEFT F/AUTO,3200 - 3299 BLOCK OF ARCADIA PLACE NW,394546.69,145440.46,4,3/4G,2,201,Cluster 10,001500 4,001500,Precinct 51,38.9768702816,-77.0629346332,,2023/10/24 18:00:00+00,2023/10/24 20:00:00+00,431687530,
-76.978996598913,38.8954530598508,23179363,2023/10/31 23:21:52+00,EVENING,OTHERS,THEFT F/AUTO,400 - 499 BLOCK OF 18TH STREET NE,401822.23,136399.9,7,7D,5,507,Cluster 25,007901 2,007901,Precinct 81,38.8954452718,-76.9789943222,,2023/10/30 20:00:00+00,2023/10/31 21:30:00+00,431687531,
-77.0058867739449,38.9060517824435,23179858,2023/11/01 21:42:44+00,EVENING,OTHERS,THEFT/OTHER,1200 - 1229 BLOCK OF 1ST STREET NE,399489.6,137576.25,6,6E,5,501,Cluster 25,010601 1,010601,Precinct 144,38.9060439932,-77.0058844882,NOMA,2023/11/01 20:03:00+00,2023/11/01 20:45:00+00,431687532,
-77.0058867739449,38.9060517824435,23424398,2023/11/07 15:02:17+00,DAY,OTHERS,THEFT/OTHER,1200 - 1229 BLOCK OF 1ST STREET NE,399489.6,137576.25,6,6E,5,501,Cluster 25,010601 2,010601,Precinct 144,38.9060439932,-77.0058844882,NOMA,2023/10/29 16:00:00+00,2023/10/29 16:05:00+00,431687533,
-77.0149533858837,38.9443267794623,23424537,2023/11/09 15:42:35+00,DAY,OTHERS,THEFT/OTHER,200 - 299 BLOCK OF WEBSTER STREET NW,398703.89,141825.19,4,4C,4,407,Cluster 18,002301 2,002301,Precinct 46,38.9443189829,-77.014951095,,2023/09/27 17:40:00+00,2023/09/27 17:56:00+00,431687534,
-77.016961610146,38.9115002082723,23424912,2023/11/19 17:01:50+00,DAY,OTHERS,THEFT F/AUTO,1600 - 1629 BLOCK OF NEW JERSEY AVENUE NW,398529.12,138181.19,2,2G,3,308,Cluster 7,004801 3,004801,Precinct 18,38.9114924184,-77.0169593206,,2023/05/22 20:00:00+00,2023/05/23 13:15:00+00,431687535,
-77.0106775231277,38.9085742307433,23188137,2023/11/16 22:51:50+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,1 - 99 BLOCK OF O STREET NW,399074.1,137856.3,5,5E,3,308,Cluster 21,004600 1,004600,Precinct 19,38.9085664412,-77.0106752357,,2023/11/16 21:55:00+00,,431687536,
-76.9905563430912,38.9502748921788,23188502,2023/11/17 19:16:49+00,DAY,OTHERS,MOTOR VEHICLE THEFT,12TH STREET NE AND EMERSON STREET NE,400818.79999871,142485.42000166,5,5A,4,405,Cluster 20,009509 1,009509,Precinct 66,38.9502670935,-76.9905540594,,2023/11/16 20:00:00+00,2023/11/17 16:00:00+00,431687537,
-77.0265908949627,38.9840634407005,23188808,2023/11/18 03:23:38+00,EVENING,OTHERS,ROBBERY,7800 - 7819 BLOCK OF GEORGIA AVENUE NW,397696.32,146236.56,4,4B,4,401,Cluster 17,010300 2,010300,Precinct 63,38.9840556366,-77.026588598,,2023/11/18 01:48:00+00,2023/11/18 02:48:00+00,431687538,
-76.9476497764775,38.8966636721616,23189295,2023/11/19 01:01:25+00,EVENING,OTHERS,THEFT F/AUTO,4000 - 4121 BLOCK OF MINNESOTA AVENUE NE,404541.47,136535.38,7,7F,6,602,Cluster 30,007803 1,007803,Precinct 99,38.8966558827,-76.9476475094,,2023/11/19 00:38:00+00,,431687539,
-77.0090708375355,38.9046915525897,23189356,2023/11/19 04:15:42+00,MIDNIGHT,GUN,THEFT/OTHER,NORTH CAPITOL STREET AND PIERCE STREET NE,399213.41046122,137425.27606096,6,6E,1,102,Cluster 8,010603 3,010603,Precinct 144,38.9046837634,-77.0090685513,NOMA,2023/11/19 02:56:00+00,2023/11/19 04:00:00+00,431687540,
-77.0436092614514,38.9099352176321,23189472,2023/11/19 09:14:37+00,MIDNIGHT,OTHERS,MOTOR VEHICLE THEFT,1300 - 1699 BLOCK OF CONNECTICUT AVENUE NW,396217.89,138008.23,2,2B,2,208,Cluster 6,010700 2,010700,Precinct 14,38.9099274291,-77.0436069637,GOLDEN TRIANGLE,2023/11/19 04:30:00+00,2023/11/19 08:05:00+00,431687541,
-76.9937578770246,38.9215924980366,23189535,2023/11/19 14:31:23+00,DAY,OTHERS,THEFT/OTHER,2300 - 2499 BLOCK OF WASHINGTON PLACE NE,400541.5,139301.4,5,5C,5,505,Cluster 22,009102 4,009102,Precinct 72,38.9215847053,-76.9937555941,,2023/11/19 13:30:00+00,2023/11/19 13:40:00+00,431687542,
-77.0245857085619,38.9381561820186,23424266,2023/11/02 22:22:45+00,EVENING,OTHERS,THEFT/OTHER,3800 - 3899 BLOCK OF GEORGIA AVENUE NW,397868.68,141140.38,4,4C,4,404,Cluster 18,002503 2,002503,Precinct 47,38.938148387,-77.024583415,,2023/09/15 18:00:00+00,2023/09/16 01:00:00+00,431687609,
-76.9739570932132,38.9195786542173,23424458,2023/11/08 15:22:02+00,DAY,OTHERS,THEFT/OTHER,2000 - 2299 BLOCK OF ADAMS PLACE NE,402258.64,139078.15,5,5C,5,505,Cluster 22,011100 3,011100,Precinct 72,38.9195708611,-76.9739548166,,2023/10/13 11:10:00+00,2023/10/20 14:10:00+00,431687610,
-76.9744421401311,38.9220472229203,23424615,2023/11/10 17:22:40+00,DAY,OTHERS,THEFT F/AUTO,2400 - 2499 BLOCK OF QUEENS CHAPEL ROAD NE,402216.5,139352.17,5,5C,5,505,Cluster 22,011100 3,011100,Precinct 72,38.9220394293,-76.9744398632,,2023/10/28 04:40:00+00,2023/10/28 06:30:00+00,431687611,
-77.0403007981408,38.9042457411316,23424757,2023/11/16 15:01:57+00,DAY,OTHERS,THEFT/OTHER,1100 - 1129 BLOCK OF CONNECTICUT AVENUE NW,396504.56,137376.52,2,2C,2,207,Cluster 6,010700 1,010700,Precinct 17,38.9042379536,-77.0402985018,GOLDEN TRIANGLE,2023/11/04 15:15:00+00,2023/11/04 17:15:00+00,431687612,
-77.0175575707045,38.8973370070339,23424830,2023/11/18 14:22:20+00,DAY,OTHERS,THEFT F/AUTO,400 - 499 BLOCK OF F STREET NW,398477.13,136608.97,6,6E,1,101,Cluster 8,005900 2,005900,Precinct 143,38.89732922,-77.0175552819,DOWNTOWN,2023/11/08 01:55:00+00,2023/11/08 02:03:00+00,431687613,
-76.9814929454214,38.8886805158735,23424112,2023/10/26 19:02:28+00,EVENING,OTHERS,THEFT/OTHER,1600 - 1699 BLOCK OF A STREET SE,401605.825919443,135648.047707312,7,7D,1,107,Cluster 26,006801 2,006801,Precinct 87,38.8886727293,-76.9814906681,,2023/09/07 19:12:00+00,2023/09/07 19:12:00+00,431687623,
-77.0425449905222,38.9148429038271,23424419,2023/11/07 18:22:20+00,DAY,OTHERS,THEFT/OTHER,1800 - 1899 BLOCK OF SWANN STREET NW,396310.45,138552.98,2,2B,2,208,Cluster 6,004202 2,004202,Precinct 14,38.9148351142,-77.0425426928,,2023/10/18 23:45:00+00,2023/10/19 12:50:00+00,431688008,
-76.9926481245446,38.8941866083984,23424456,2023/11/08 14:42:29+00,DAY,OTHERS,THEFT/OTHER,300 - 399 BLOCK OF 10TH STREET NE,400637.98,136259.13,6,6A,1,108,Cluster 25,008100 2,008100,Precinct 85,38.8941788211,-76.9926458437,,2023/10/22 16:05:00+00,2023/10/22 16:05:00+00,431688009,
-77.0288529838895,38.9045799161347,23424479,2023/11/08 16:42:26+00,DAY,OTHERS,THEFT F/AUTO,1200 - 1299 BLOCK OF MASSACHUSETTS AVENUE NW,397497.54,137413.24,2,2C,2,209,Cluster 8,010100 2,010100,Precinct 17,38.9045721281,-77.0288506911,DOWNTOWN,2023/09/29 18:00:00+00,2023/09/30 21:00:00+00,431688010,
-76.9529083590852,38.8916524041479,23424560,2023/11/09 21:42:15+00,EVENING,OTHERS,THEFT/OTHER,100 - 199 BLOCK OF 36TH STREET NE,404085.586049744,135978.841403619,7,7F,6,603,Cluster 32,009603 3,009603,Precinct 102,38.8916446159,-76.9529060902,,2023/10/03 19:42:00+00,2023/10/03 19:43:00+00,431688011,
-77.0709786721488,38.9076973647099,23424617,2023/11/10 17:02:02+00,DAY,OTHERS,THEFT/OTHER,3600 - 3699 BLOCK OF O STREET NW,393843.9,137761.3,2,2E,2,206,Cluster 4,000201 2,000201,Precinct 6,38.9076895776,-77.070976366,,2023/10/02 23:30:00+00,2023/10/03 10:30:00+00,431688012,
-77.0722866300605,38.9215194989957,23424746,2023/11/15 15:02:06+00,DAY,OTHERS,THEFT/OTHER,2301 - 2499 BLOCK OF WISCONSIN AVENUE NW,393731.67,139295.76,3,3B,2,204,Cluster 14,000300 1,000300,Precinct 11,38.9215117092,-77.0722843227,,2023/11/02 16:00:00+00,2023/11/03 20:45:00+00,431688013,
-77.0448875540908,38.9106417083966,23424875,2023/11/18 20:22:19+00,EVENING,OTHERS,THEFT F/AUTO,1510 - 1599 BLOCK OF 20TH STREET NW,396107.06,138086.71,2,2B,2,208,Cluster 6,005502 1,005502,Precinct 14,38.9106339197,-77.0448852559,DUPONT CIRCLE,2023/02/04 19:00:00+00,2023/02/04 22:00:00+00,431688014,
-77.013113210432,38.9007671640063,23424890,2023/11/19 13:41:15+00,DAY,OTHERS,THEFT/OTHER,800 - 899 BLOCK OF NEW JERSEY AVENUE NW,398862.72,136989.68,6,6E,1,101,Cluster 8,004702 1,004702,Precinct 1,38.9007593761,-77.0131109228,MOUNT VERNON TRIANGLE CID,2023/10/25 11:45:00+00,2023/10/27 18:29:00+00,431688015,
-76.9469671468099,38.8933572691211,23173967,2023/10/22 16:48:59+00,DAY,OTHERS,THEFT/OTHER,300 - 499 BLOCK OF 40TH STREET NE,404600.899906223,136168.377435795,7,7F,6,603,Cluster 32,009603 2,009603,Precinct 102,38.8933494806,-76.9469648801,,2023/10/22 11:57:00+00,2023/10/22 14:04:00+00,431688226,
-77.0215508151827,38.9161213598471,23174028,2023/10/22 14:51:32+00,DAY,OTHERS,BURGLARY,631 - 699 BLOCK OF FLORIDA AVENUE NW,398131.22,138694.26,1,1B,3,306,Cluster 3,004801 2,004801,Precinct 137,38.9161135692,-77.021548524,,2023/10/22 13:10:00+00,2023/10/22 13:35:00+00,431688227,
-77.0323282693395,38.963089293828,23174288,2023/10/23 02:04:18+00,EVENING,OTHERS,THEFT/OTHER,1328 - 1399 BLOCK OF PEABODY STREET NW,397198.4,143908.39,4,4A,4,402,Cluster 17,001804 3,001804,Precinct 60,38.9630814941,-77.0323259719,,2023/10/23 00:26:00+00,2023/10/23 00:40:00+00,431688228,
-76.9586614264068,38.8844341090534,23174336,2023/10/23 04:42:02+00,MIDNIGHT,GUN,ASSAULT W/DANGEROUS WEAPON,3300 - 3399 BLOCK OF D STREET SE,403586.847265282,135177.312954875,7,7B,6,603,Cluster 32,007708 2,007708,Precinct 132,38.8844263221,-76.9586591571,,2023/10/23 02:44:00+00,2023/10/23 03:09:00+00,431688229,
-77.0297101355435,38.9291534430635,23174744,2023/10/23 22:52:03+00,EVENING,GUN,ROBBERY,3100 - 3199 BLOCK OF 13TH STREET NW,397424.08,140141.13,1,1A,3,302,Cluster 2,003000 1,003000,Precinct 39,38.9291456501,-77.029707841,,2023/10/23 20:56:00+00,,431688230,
-76.9803888921914,38.8996229134364,23174802,2023/10/24 01:10:07+00,EVENING,OTHERS,THEFT/OTHER,1516 - 1699 BLOCK OF BENNING ROAD NE,401701.35,136862.76,5,5D,5,507,Cluster 23,008904 1,008904,Precinct 79,38.8996151246,-76.9803866148,,2023/10/23 22:43:00+00,2023/10/23 23:27:00+00,431688231,
-76.9931424855264,38.9222243975062,23175587,2023/10/25 15:18:55+00,DAY,OTHERS,THEFT/OTHER,900 - 999 BLOCK OF RHODE ISLAND AVENUE NE,400594.86,139371.55,5,5C,5,505,Cluster 22,009102 4,009102,Precinct 72,38.9222166046,-76.9931402028,,2023/10/25 13:35:00+00,2023/10/25 13:55:00+00,431688232,
-77.0594964711584,38.9701347868389,23175740,2023/10/26 09:21:29+00,MIDNIGHT,OTHERS,THEFT F/AUTO,6100 - 6199 BLOCK OF 29TH STREET NW,394844.32,144691.69,4,3/4G,2,201,Cluster 10,001500 3,001500,Precinct 51,38.9701269867,-77.0594941648,,2023/10/25 12:00:00+00,2023/10/25 16:08:00+00,431688233,
-77.0327318032381,38.9382966057694,23176284,2023/10/26 16:05:23+00,DAY,OTHERS,MOTOR VEHICLE THEFT,3800 - 3899 BLOCK OF 14TH STREET NW,397162.44,141156.19,4,4C,4,404,Cluster 18,002504 1,002504,Precinct 47,38.9382888111,-77.0327295072,,2023/10/26 13:30:00+00,2023/10/26 16:05:00+00,431688234,
-76.9755776261114,38.8710602879018,23176315,2023/10/29 13:10:28+00,DAY,OTHERS,THEFT F/AUTO,2100 - 2199 BLOCK OF MINNESOTA AVENUE SE,402119.54809592,133692.189209497,8,8A,6,607,Cluster 34,007601 3,007601,Precinct 140,38.8710525047,-76.975575352,,2023/10/26 15:21:00+00,2023/10/26 17:47:00+00,431688235,
-76.9941971368899,38.8348937558815,23176512,2023/10/26 23:17:17+00,EVENING,OTHERS,THEFT/OTHER,3700 - 3851 BLOCK OF 9TH STREET SE,400504.02,129677.18,8,8E,7,706,Cluster 39,009801 1,009801,Precinct 121,38.8348859806,-76.9941948591,,2023/10/22 22:00:00+00,2023/10/26 22:00:00+00,431688236,
-77.0349129732096,38.9592937322217,23177327,2023/10/28 11:39:30+00,DAY,OTHERS,THEFT F/AUTO,1400 - 1599 BLOCK OF MONTAGUE STREET NW,396974.23,143487.13,4,4E,4,403,Cluster 18,002001 2,002001,Precinct 53,38.9592859334,-77.0349106752,,2023/10/28 07:14:00+00,2023/10/28 07:26:00+00,431688237,
-77.02837874142,38.9267472027232,23177566,2023/10/28 22:01:11+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,1100 - 1299 BLOCK OF HARVARD STREET NW,397539.44,139873.98,1,1A,3,302,Cluster 2,003000 2,003000,Precinct 36,38.9267394102,-77.0283764474,,2023/10/28 20:04:00+00,2023/10/28 21:00:00+00,431688238,
-77.0327289603849,38.942405289245,23177683,2023/10/29 02:15:33+00,EVENING,GUN,ROBBERY,4200 - 4299 BLOCK OF 14TH STREET NW,397162.85,141612.29,4,4C,4,404,Cluster 18,002501 2,002501,Precinct 48,38.9423974937,-77.0327266641,,2023/10/28 23:58:00+00,2023/10/29 01:30:00+00,431688239,
-76.9820138208199,38.9022155103478,23178412,2023/10/30 13:07:27+00,DAY,OTHERS,THEFT/OTHER,900 - 999 BLOCK OF BLADENSBURG ROAD NE,401560.34,137150.53,5,5D,5,506,Cluster 23,008802 2,008802,Precinct 77,38.902207721,-76.9820115427,,2023/10/30 12:15:00+00,2023/10/30 12:25:00+00,431688240,
-76.9800737618038,38.9171961629005,23178630,2023/10/30 19:45:34+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,1600 - 1779 BLOCK OF NEW YORK AVENUE NE,401728.26,138813.54,5,5D,5,505,Cluster 22,009102 3,009102,Precinct 76,38.9171883705,-76.9800714834,,2023/10/30 19:16:00+00,2023/10/30 19:45:00+00,431688241,
-77.0434396638208,38.9267924808815,23178658,2023/10/31 00:39:42+00,EVENING,OTHERS,THEFT F/AUTO,2800 - 2999 BLOCK OF ADAMS MILL ROAD NW,396233.49,139879.52,1,1C,3,303,Cluster 1,003902 1,003902,Precinct 35,38.9267846889,-77.0434373651,,2023/10/30 16:00:00+00,2023/10/30 17:00:00+00,431688242,
-77.0245188304196,38.9274859474906,23178765,2023/10/30 22:49:11+00,EVENING,OTHERS,THEFT F/AUTO,700 - 999 BLOCK OF HOBART PLACE NW,397874.16,139955.89,1,1E,3,304,Cluster 2,003100 1,003100,Precinct 37,38.9274781547,-77.0245165376,,2023/10/24 04:00:00+00,,431688243,
-77.0131640890591,38.9140936583438,23424118,2023/10/26 21:02:30+00,EVENING,OTHERS,THEFT/OTHER,100 - 199 BLOCK OF S STREET NW,398858.52,138469.03,5,5E,3,308,Cluster 21,003302 1,003302,Precinct 19,38.9140858678,-77.0131618006,,2023/09/04 19:15:00+00,2023/09/04 19:17:00+00,431688372,
-77.0833177348145,38.9590392771836,23424183,2023/10/30 15:02:44+00,DAY,OTHERS,THEFT F/AUTO,4217 - 4299 BLOCK OF JENIFER STREET NW,392778.88,143461.6,3,3E,2,202,Cluster 11,001100 2,001100,Precinct 32,38.9590314802,-77.0833154217,,2023/10/23 02:45:00+00,2023/10/23 02:45:00+00,431688373,
-77.0078018627748,38.9111182344698,23424293,2023/11/04 19:42:28+00,EVENING,OTHERS,THEFT/OTHER,1 - 99 BLOCK OF Q STREET NE,399323.54,138138.68,5,5F,5,502,Cluster 21,008701 1,008701,Precinct 75,38.9111104443,-77.0077995761,,2023/09/19 12:25:00+00,2023/09/20 00:30:00+00,431688374,
-77.0312192385833,38.9386856374894,23424330,2023/11/05 22:22:02+00,EVENING,OTHERS,THEFT/OTHER,1300 - 1399 BLOCK OF RANDOLPH STREET NW,397293.59,141199.33,4,4C,4,404,Cluster 18,002504 1,002504,Precinct 47,38.9386778427,-77.031216943,,2023/09/25 17:10:00+00,2023/09/25 17:11:00+00,431688375,
-77.0270427219643,38.9049145591049,23424376,2023/11/07 12:02:36+00,DAY,OTHERS,THEFT/OTHER,1101 - 1199 BLOCK OF 11TH STREET NW,397654.57,137450.34,2,2F,3,307,Cluster 8,004902 3,004902,Precinct 129,38.9049067709,-77.0270404297,,2023/10/31 01:35:00+00,2023/10/31 13:35:00+00,431688376,
